,PlayerID,FirstName,LastName,Position,Height,Weight,BirthDate,College,PositionCategory,PhotoUrl,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick
1708,16063,Quincy,Enunwa,WR,"6'2""",225.0,1992-05-31T00:00:00,Nebraska,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16063.png,2014.0,6.0,209.0
1709,14979,Brian,Schwenke,G,"6'3""",314.0,1991-03-22T00:00:00,California,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14979.png,2013.0,4.0,107.0
1710,17538,Lavon,Hooks,DT,"6'3""",312.0,1992-01-23T00:00:00,Mississippi,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17538.png,2015.0,,
1711,22486,Aaron,Patrick,DE,"6'4""",245.0,,Eastern Kentucky,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,2020.0,,
1712,2405,Chad,Henne,QB,"6'3""",222.0,1985-07-02T04:00:00,Michigan,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/2405.png,2008.0,2.0,57.0
1713,10978,Devin,McCourty,SS,"5'10""",195.0,1987-08-13T00:00:00,Rutgers,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10978.png,2010.0,1.0,27.0
1714,11694,Nick,Folk,K,"6'1""",222.0,1984-11-05T00:00:00,Arizona,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11694.png,2007.0,6.0,178.0
1715,12800,Bilal,Powell,RB,"5'10""",204.0,1988-10-27T00:00:00,Louisville,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12800.png,2011.0,4.0,126.0
1716,14981,Chance,Warmack,G,"6'2""",323.0,1991-09-14T00:00:00,Alabama,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14981.png,2013.0,1.0,10.0
1717,20450,Abdullah,Anderson,DT,"6'3""",297.0,1996-01-24T00:00:00,Bucknell,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20450.png,2018.0,,
1718,20520,Henry,Mondeaux,NT,"6'4""",280.0,1995-09-19T00:00:00,Oregon,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20520.png,2018.0,,
1719,20646,Robert,Spillane,ILB,"6'1""",229.0,1995-12-14T00:00:00,Western Michigan,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20646.png,2018.0,,
1720,19330,Nick,Mullens,QB,"6'1""",210.0,1995-03-21T00:00:00,Southern Mississippi,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19330.png,2017.0,,
1721,14983,Blidi,Wreh-Wilson,CB,"6'1""",190.0,1989-12-05T00:00:00,Connecticut,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14983.png,2013.0,3.0,70.0
1722,13320,Cam,Newton,QB,"6'5""",245.0,1989-05-11T00:00:00,Auburn,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13320.png,2011.0,1.0,1.0
1723,13741,Brandon,Bolden,RB,"5'11""",220.0,1990-01-26T00:00:00,Mississippi,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13741.png,2012.0,,
1724,20770,Zach,Gentry,TE,"6'8""",265.0,1996-09-10T00:00:00,Michigan,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20770.png,2019.0,5.0,141.0
1725,20771,Ulysees,Gilbert III,ILB,"6'0""",230.0,1997-08-09T00:00:00,Akron,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20771.png,2019.0,6.0,207.0
1726,20795,Dwayne,Haskins Jr.,QB,"6'4""",230.0,1997-05-03T00:00:00,Ohio State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20795.png,2019.0,1.0,15.0
1727,14989,D.J.,Swearinger,FS,"5'10""",205.0,1991-09-01T00:00:00,South Carolina,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14989.png,2013.0,2.0,57.0
1728,15048,Travis,Kelce,TE,"6'5""",260.0,1989-10-05T04:00:00,Cincinnati,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15048.png,2013.0,3.0,63.0
1729,15115,Kyle,Long,G,"6'6""",311.0,1988-12-05T00:00:00,Oregon,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15115.png,2013.0,1.0,20.0
1730,12815,Josh,Bynes,ILB,"6'1""",235.0,1989-08-24T00:00:00,Auburn,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12815.png,2011.0,,
1731,17550,Matt,Wile,P,"6'2""",225.0,1992-06-20T00:00:00,Michigan,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17550.png,2015.0,,
1732,20830,Anthony,Johnson,WR,"6'2""",220.0,1995-01-29T00:00:00,Buffalo,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20830.png,2019.0,,
1733,20853,Justin,Layne,CB,"6'2""",192.0,1998-01-12T00:00:00,Michigan State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20853.png,2019.0,3.0,83.0
1734,16644,Chandler,Catanzaro,K,"6'1""",195.0,1991-02-26T00:00:00,Clemson,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16644.png,2014.0,,
1735,16071,Brent,Qvale,OT,"6'7""",315.0,1991-03-11T00:00:00,Nebraska,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16071.png,2014.0,,
1736,20950,Benny,Snell Jr.,RB,"5'10""",224.0,1998-02-27T00:00:00,Kentucky,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20950.png,2019.0,4.0,122.0
1737,21007,Demarcus,Christmas,DT,"6'3""",302.0,1995-07-04T00:00:00,Florida State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21007.png,2019.0,6.0,209.0
1738,12830,Torrey,Smith,WR,"6'1""",205.0,1989-01-26T00:00:00,Maryland,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12830.png,2011.0,2.0,58.0
1739,16647,Kareem,Martin,OLB,"6'6""",272.0,1992-02-19T00:00:00,North Carolina,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16647.png,2014.0,3.0,84.0
1740,16648,Troy,Niklas,TE,"6'6""",270.0,1992-09-18T00:00:00,Notre Dame,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16648.png,2014.0,2.0,52.0
1741,12838,Clint,Boling,G,"6'5""",306.0,1989-05-09T00:00:00,Georgia,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12838.png,2011.0,4.0,101.0
1742,21049,Isaiah,Buggs,DT,"6'3""",295.0,1996-08-24T00:00:00,Alabama,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21049.png,2019.0,6.0,192.0
1743,21054,Devin,Bush,ILB,"5'11""",234.0,1998-07-18T00:00:00,Michigan,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21054.png,2019.0,1.0,10.0
1744,21077,Diontae,Johnson,WR,"5'10""",183.0,1996-07-05T00:00:00,Toledo,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21077.png,2019.0,3.0,66.0
1745,9667,Sean,Smith,CB,"6'3""",225.0,1987-07-14T00:00:00,Utah,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9667.png,2009.0,2.0,61.0
1746,21376,Jack,Fox,P,"6'2""",224.0,1996-09-01T04:00:00,Rice,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21376.png,2019.0,,
1747,21411,Matt,Nelson,OT,"6'7""",299.0,1995-12-19T05:00:00,Iowa,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21411.png,2019.0,,
1748,21536,Kevin,Strong,DT,"6'4""",285.0,1996-08-05T00:00:00,Texas-San Antonio,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21536.png,2019.0,,
1749,14146,Tyrone,Crawford,DT,"6'4""",290.0,1989-11-22T00:00:00,Boise State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14146.png,2012.0,3.0,81.0
1750,21235,John,Battle,SS,"6'0""",201.0,1995-02-21T00:00:00,LSU,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21235.png,2019.0,,
1751,21362,John,Leglue,OT,"6'6""",301.0,1996-04-17T00:00:00,Tulane,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21362.png,2019.0,,
1752,21551,Charles,Jones,TE,"6'4""",255.0,1996-08-05T00:00:00,Tulane,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,2019.0,,
1753,13748,Dont'a,Hightower,LB,"6'3""",260.0,1990-03-12T00:00:00,Alabama,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13748.png,2012.0,1.0,25.0
1754,13761,Stephon,Gilmore,CB,"6'1""",202.0,1990-09-19T00:00:00,South Carolina,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13761.png,2012.0,1.0,10.0
1755,17565,Jermaine,Whitehead,SS,"5'11""",196.0,1993-03-12T00:00:00,Auburn,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17565.png,2015.0,,
1756,19337,Richie,Brown,OLB,"6'2""",240.0,1994-04-15T00:00:00,Mississippi State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19337.png,2017.0,,
1757,19338,Riley,Bullough,ILB,"6'1""",226.0,1993-11-23T00:00:00,Michigan State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19338.png,2017.0,,
1758,21752,Chase,Claypool,WR,"6'4""",238.0,1998-07-07T00:00:00,Notre Dame,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21752.png,2020.0,2.0,49.0
1759,21854,Anthony,McFarland Jr.,RB,"5'8""",193.0,1998-03-04T00:00:00,Maryland,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21854.png,2020.0,4.0,124.0
1760,14187,Alshon,Jeffery,WR,"6'3""",218.0,1990-02-14T00:00:00,South Carolina,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14187.png,2012.0,2.0,45.0
1761,21538,C.J.,Moore,FS,"5'11""",195.0,1995-12-15T00:00:00,Mississippi,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21538.png,2019.0,,
1762,21543,Anthony,Pittman,OLB,"6'3""",240.0,1996-11-24T00:00:00,Wayne State (MI),DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21543.png,2019.0,,
1763,21556,Tom,Kennedy,WR,"5'10""",194.0,1996-07-29T00:00:00,Bryant,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21556.png,2019.0,,
1764,14469,Justin,Bethel,CB,"6'0""",200.0,1990-06-17T00:00:00,Presbyterian,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14469.png,2012.0,6.0,177.0
1765,14743,Lawrence,Guy,DE,"6'4""",315.0,1990-03-17T00:00:00,Arizona State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14743.png,2011.0,7.0,233.0
1766,15226,Tyrann,Mathieu,SS,"5'9""",190.0,1992-05-13T00:00:00,LSU,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15226.png,2013.0,3.0,69.0
1767,15647,Mike,Remmers,OT,"6'5""",308.0,1989-04-11T00:00:00,Oregon State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15647.png,2012.0,,
1768,15204,Akeem,Spence,DT,"6'1""",303.0,1991-11-29T00:00:00,Illinois,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15204.png,2013.0,4.0,100.0
1769,15208,Cody,Davis,SS,"6'2""",203.0,1989-06-06T00:00:00,Texas Tech,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15208.png,2013.0,,
1770,19344,Greg,Mabin,CB,"6'2""",195.0,1994-06-25T00:00:00,Iowa,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19344.png,2017.0,,
1771,15917,James,Winchester,LS,"6'3""",240.0,1989-08-06T00:00:00,Oklahoma,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15917.png,2013.0,,
1772,16215,Bryan,Witzmann,G,"6'7""",311.0,1990-06-16T00:00:00,South Dakota State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16215.png,2014.0,,
1773,15450,LaRoy,Reynolds,OLB,"6'1""",228.0,1990-11-03T00:00:00,Virginia,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15450.png,2013.0,,
1774,16056,James,White,RB,"5'10""",205.0,1992-02-03T00:00:00,Wisconsin,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16056.png,2014.0,4.0,130.0
1775,12880,Jabaal,Sheard,DE,"6'3""",268.0,1989-05-10T00:00:00,Pittsburgh,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12880.png,2011.0,2.0,37.0
1776,21683,Hunter,Bryant,TE,"6'2""",248.0,1998-08-20T00:00:00,Washington,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21683.png,2020.0,,
1777,21684,D'Andre,Swift,RB,"5'8""",212.0,1999-01-14T00:00:00,Georgia,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21684.png,2020.0,2.0,35.0
1778,19346,Jonathan,Moxey,CB,"5'10""",185.0,1995-01-04T00:00:00,Boise State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19346.png,2017.0,,
1779,19348,Jesus,Wilson,WR,"5'9""",189.0,1995-01-25T00:00:00,Florida State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19348.png,2017.0,,
1780,16293,Laurent,Duvernay-Tardif,G,"6'5""",321.0,1991-02-11T00:00:00,McGill (Canada),OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16293.png,2014.0,6.0,200.0
1781,16303,Daniel,Sorensen,FS,"6'2""",208.0,1990-03-05T00:00:00,Brigham Young,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16303.png,2014.0,,
1782,16467,Kyle,Van Noy,LB,"6'3""",250.0,1991-03-26T00:00:00,Brigham Young,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16467.png,2014.0,2.0,40.0
1783,16671,Marcus,Martin,G,"6'3""",320.0,1993-11-29T00:00:00,Southern Cal,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16671.png,2014.0,3.0,70.0
1784,12881,Buster,Skrine,CB,"5'9""",187.0,1989-04-26T00:00:00,Tennessee-Chattanooga,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12881.png,2011.0,5.0,137.0
1785,21729,Quintez,Cephus,WR,"6'1""",202.0,1998-04-01T00:00:00,Wisconsin,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21729.png,2020.0,5.0,166.0
1786,21883,John,Penisini,DL,"6'1""",318.0,1997-05-31T00:00:00,Utah,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21883.png,2020.0,6.0,197.0
1787,21887,Julian,Okwara,DE,"6'4""",252.0,1997-12-27T00:00:00,Notre Dame,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21887.png,2020.0,3.0,67.0
1788,16724,Adrian,Phillips,SS,"5'11""",210.0,1992-03-28T00:00:00,Texas,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16724.png,2014.0,,
1789,16781,Nelson,Agholor,WR,"6'0""",198.0,1993-05-24T00:00:00,USC,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16781.png,2015.0,1.0,20.0
1790,16364,Anthony,Hitchens,LB,"6'0""",235.0,1992-06-10T00:00:00,Iowa,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16364.png,2014.0,4.0,119.0
1791,16824,Frank,Clark,DE,"6'3""",260.0,1993-06-14T00:00:00,Michigan,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16824.png,2015.0,2.0,63.0
1792,11932,LeSean,McCoy,RB,"5'11""",210.0,1988-07-12T00:00:00,Pittsburgh,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11932.png,2009.0,2.0,53.0
1793,21897,Alex,Highsmith,LB,"6'4""",242.0,1997-08-07T00:00:00,Charlotte,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21897.png,2020.0,3.0,102.0
1794,21924,Antoine,Brooks Jr.,S,"5'11""",210.0,1997-10-28T00:00:00,Maryland,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21924.png,2020.0,6.0,198.0
1795,21964,Cody,White,WR,"6'3""",215.0,1998-11-28T00:00:00,Michigan State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21964.png,2020.0,,
1796,21930,Jalen,Elliott,S,"6'0""",207.0,1998-07-07T00:00:00,Notre Dame,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21930.png,2020.0,,
1797,21944,Jonah,Jackson,OL,"6'3""",309.0,1997-02-05T00:00:00,Ohio State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21944.png,2020.0,3.0,75.0
1798,22026,Logan,Stenberg,OL,"6'6""",321.0,1997-03-18T00:00:00,Kentucky,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22026.png,2020.0,4.0,121.0
1799,16798,Devin,Smith,WR,"6'1""",199.0,1992-03-03T00:00:00,Ohio State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16798.png,2015.0,2.0,37.0
1800,16851,Carl,Davis Jr.,DT,"6'5""",320.0,1992-03-02T00:00:00,Iowa,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16851.png,2015.0,3.0,90.0
1801,22044,Jeff,Okudah,CB,"6'1""",205.0,1999-02-02T00:00:00,Ohio State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22044.png,2020.0,1.0,3.0
1802,22147,Jashon,Cornell,DT,"6'3""",285.0,1996-12-30T00:00:00,Ohio State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,2020.0,7.0,235.0
1803,22258,Bobby,Price,S,"6'4""",205.0,1998-04-25T00:00:00,Norfolk State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22258.png,2020.0,,
1804,22491,Hunter,Thedford,TE,"6'8""",225.0,,Utah,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,2020.0,,
1805,1694,Mason,Crosby,K,"6'1""",207.0,1984-09-03T00:00:00,Colorado,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/1694.png,2007.0,6.0,193.0
1806,16878,Blake,Bell,TE,"6'6""",252.0,1991-08-07T00:00:00,Oklahoma,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16878.png,2015.0,4.0,117.0
1807,16928,Michael,Burton,FB,"6'0""",240.0,1992-02-01T00:00:00,Rutgers,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16928.png,2015.0,5.0,168.0
1808,11940,Lorenzo,Alexander,OLB,"6'2""",275.0,1983-05-31T00:00:00,California,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11940.png,2005.0,,
1809,16854,Henry,Anderson,DE,"6'6""",301.0,1991-08-03T00:00:00,Stanford,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16854.png,2015.0,3.0,93.0
1810,16892,Shaq,Mason,G,"6'2""",310.0,1993-08-28T00:00:00,Georgia Tech,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16892.png,2015.0,4.0,131.0
1811,2593,Aaron,Rodgers,QB,"6'2""",225.0,1983-12-02T00:00:00,California,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/2593.png,2005.0,1.0,24.0
1812,3061,Marcedes,Lewis,TE,"6'6""",267.0,1984-05-19T00:00:00,UCLA,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/3061.png,2006.0,1.0,28.0
1813,19353,William,Stanback,RB,"6'0""",231.0,1994-07-06T00:00:00,Virginia Union,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19353.png,2017.0,,
1814,17981,Jarran,Reed,DT,"6'3""",306.0,1992-12-16T00:00:00,Alabama,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17981.png,2016.0,2.0,49.0
1815,18008,Joe,Thuney,G,"6'5""",308.0,1992-11-18T00:00:00,North Carolina State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18008.png,2016.0,3.0,78.0
1816,15131,David,Bakhtiari,OT,"6'4""",310.0,1991-09-30T00:00:00,Colorado,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15131.png,2013.0,4.0,109.0
1817,16029,Billy,Turner,OL,"6'5""",310.0,1991-10-17T00:00:00,North Dakota State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16029.png,2014.0,3.0,67.0
1818,16926,Joe,Cardona,LS,"6'3""",245.0,1992-04-16T00:00:00,Navy,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16926.png,2015.0,5.0,166.0
1819,17192,Brandon,King,LB,"6'2""",220.0,1993-06-08T00:00:00,Auburn,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17192.png,2015.0,,
1820,18047,Demarcus,Robinson,WR,"6'1""",203.0,1994-09-21T00:00:00,Florida,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18047.png,2016.0,4.0,126.0
1821,18082,Tyreek,Hill,WR,"5'10""",185.0,1994-03-01T00:00:00,West Alabama,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18082.png,2016.0,5.0,165.0
1822,22067,Carlos,Davis,DT,"6'2""",320.0,1996-08-22T00:00:00,Nebraska,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22067.png,2020.0,7.0,232.0
1823,22068,James,Pierre,CB,"6'2""",185.0,1996-09-16T00:00:00,Florida Atlantic,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22068.png,2020.0,,
1824,22132,Kevin,Dotson,OL,"6'4""",310.0,1996-09-18T00:00:00,Louisiana-Lafayette,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22132.png,2020.0,4.0,135.0
1825,16470,Davante,Adams,WR,"6'1""",215.0,1992-12-24T00:00:00,Fresno State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16470.png,2014.0,2.0,53.0
1826,16799,Preston,Smith,OLB,"6'5""",265.0,1992-11-17T00:00:00,Mississippi State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16799.png,2015.0,2.0,38.0
1827,17415,Matt,LaCosse,TE,"6'6""",255.0,1992-09-21T00:00:00,Illinois,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17415.png,2015.0,,
1828,17443,David,Andrews,C,"6'3""",300.0,1992-07-10T00:00:00,Georgia,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17443.png,2015.0,,
1829,9700,Garrison,Sanborn,LS,"6'0""",240.0,1985-07-31T00:00:00,Florida State,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9700.png,2009.0,,
1830,18164,Austin,Blythe,G,"6'3""",298.0,1992-06-16T00:00:00,Iowa,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18164.png,2016.0,7.0,248.0
1831,18331,Chris,Jones,NT,"6'6""",310.0,1994-07-03T00:00:00,Mississippi State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18331.png,2016.0,2.0,37.0
1832,16802,Devin,Funchess,WR,"6'4""",225.0,1994-05-21T00:00:00,Michigan,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16802.png,2015.0,2.0,41.0
1833,16883,Za'Darius,Smith,OLB,"6'4""",272.0,1992-09-08T00:00:00,Kentucky,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16883.png,2015.0,4.0,122.0
1834,22168,T.J.,Carter,DE,"6'4""",289.0,1998-09-15T00:00:00,Kentucky,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,2020.0,,
1835,22209,Brandon,Walton,OT,"6'5""",300.0,1998-03-18T00:00:00,Florida Atlantic,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22209.png,2020.0,,
1836,22217,Calvin,Taylor,DE,"6'9""",310.0,1997-12-23T00:00:00,Kentucky,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22217.png,2020.0,,
